3,3,6215790,2672103
3,3,8303720,9898104
3,3,7355599,3463780
3,3,5883173,1085528
3,3,9128998,8860515
3,3,8237082,2626242
3,3,5986790,226763
3,3,4283522,3149933
3,3,1626592,1800663
3,4,4259613,949146
3,4,6028767,4743493
3,4,7010110,7049782
3,4,6431748,338482
3,4,693065,3219242
3,4,5347253,6592055
3,4,4105838,8259450
3,4,7235836,9756944
3,4,5351983,3275104
3,4,1063974,6154022
3,5,7844665,4265327
3,5,914838,2684095
3,5,1547742,2830490
3,5,4432859,5309767
3,5,4607512,8817382
3,5,5218199,9504856
3,5,6423472,9646593
3,5,2424577,6810398
3,5,2911669,6766942
3,5,7001963,684872
3,6,2566432,2256694
3,6,6726899,8505335
3,6,3469677,7861964
3,6,6802438,67641
3,6,6065501,3895842
3,6,9226533,11594
3,6,4658125,4274353
3,6,4642686,7757611
3,6,3248171,7904467
3,6,4747853,360228
3,7,1771535,7270074
3,7,4769297,1538319
3,7,3436056,6118068
3,7,1931398,7437974
3,7,2446158,9240968
3,7,2710184,7710675
3,7,1900341,2895891
3,7,917761,5804002
3,7,6883334,5505685
3,7,4288252,6491298
3,8,6523278,6839553
3,8,6404108,9520484
3,8,2104545,7144403
3,8,2379487,1202646
3,8,6117209,4534115
3,8,4620618,6667591
3,8,7758878,3527651
3,8,6668244,4191853
3,8,8480525,8389747
3,8,2583061,6179224
3,9,5864839,5446721
3,9,8762682,2667047
3,9,3203874,1200816
3,9,9466649,6502470
3,9,4829504,6439667
3,9,5486778,6520194
3,9,5478416,7262908
3,9,5262954,10009319
3,9,2202670,1065677
3,9,1104953,640538
3,10,4075225,4516339
3,10,3684767,7690576
3,10,6324631,7775950
3,10,9396383,9798156
3,10,1934249,1398842
3,10,7013303,945023
3,10,5292257,5342014
3,10,8674029,4883797
3,10,3963180,6763145
3,10,7466491,5238348
4,4,3502416,1510881
4,4,5903547,2640519
4,4,447774,7604239
4,4,2445511,4456199
4,4,6927984,3618409
4,4,7416955,3975782
4,4,6883864,7091680
4,4,4455223,197200
4,4,3332642,4273955
4,4,2722361,1984869
4,5,8276976,4330482
4,5,8942278,3940281
4,5,7747082,3996774
4,5,8143944,7605688
4,5,3801403,2175900
4,5,7961559,9562082
4,5,3299478,6761465
4,5,4418352,8395627
4,5,7744462,1684699
4,5,8682497,9970715
4,6,5181649,8907124
4,6,5923028,1558778
4,6,2013164,4099146
4,6,7541511,8315883
4,6,7957085,3208409
4,6,5379484,906048
4,6,1125181,1372838
4,6,6835882,4987784
4,6,1910901,4986060
4,6,1486817,553739
4,7,8568999,5646365
4,7,9363700,7017341
4,7,5870296,8213276
4,7,8854070,9961040
4,7,5261,8717330
4,7,6170217,9971502
4,7,5315179,4830110
4,7,8071758,2295000
4,7,5017169,9074044
4,7,5788407,8513252
4,8,7440124,5902489
4,8,2485290,6712631
4,8,840899,6305124
4,8,6657516,7350594
4,8,8972306,9894476
4,8,7746223,5856754
4,8,9350647,5843094
4,8,171064,1217385
4,8,8689853,4878188
4,8,8510003,2109281
4,9,5563082,6344645
4,9,322236,6191842
4,9,3650473,498928
4,9,4931306,1939105
4,9,1239789,2069887
4,9,1475805,1904473
4,9,429626,6398177
4,9,2839169,5425139
4,9,7002190,5027461
4,9,5396979,4484210
4,10,1248336,4939237
4,10,8592020,8802835
4,10,2722602,2099775
4,10,5690887,6449688
4,10,4200620,2074735
4,10,9548275,826681
4,10,1064782,1430742
4,10,1676711,6254749
4,10,5778824,524566
4,10,9379741,7339613
5,5,7432080,638656
5,5,8666986,9412011
5,5,9915579,8651859
5,5,7912724,5171112
5,5,1788941,4014884
5,5,1349053,311142
5,5,9459721,3034974
5,5,2976832,3353577
5,5,4704652,6529128
5,5,254116,8483320
5,6,5630984,8603119
5,6,3504093,4492706
5,6,546339,1783956
5,6,6676287,3332351
5,6,9050209,1190145
5,6,9956067,5439094
5,6,7120589,10067610
5,6,2899429,4175374
5,6,4682207,7695134
5,6,8241549,1009504
5,7,1794124,3622505
5,7,571171,5256814
5,7,3382916,1769466
5,7,2104663,9117368
5,7,6803033,4718754
5,7,9187665,1047680
5,7,7509685,7416224
5,7,5659478,1855337
5,7,6015549,3021184
5,7,1350984,2141478
5,8,9014506,719724
5,8,2442501,541453
5,8,4449347,133798
5,8,9037167,1980885
5,8,940496,3096024
5,8,4593746,1024088
5,8,10026292,3345081
5,8,2995094,624964
5,8,3004131,466883
5,8,5091041,7669638
5,9,6356598,905454
5,9,814505,7828934
5,9,9117178,5376541
5,9,1099481,8318150
5,9,3405567,2961111
5,9,7517414,104117
5,9,487997,6727739
5,9,6078570,5299288
5,9,7350166,7123974
5,9,7870600,2900714
5,10,6975688,5607185
5,10,3994047,620386
5,10,7858498,3400391
5,10,6122869,7466452
5,10,1055755,1288185
5,10,5535369,4887585
5,10,8969521,8047711
5,10,7396820,517052
5,10,734154,891713
5,10,8041573,9498667
6,6,6886883,1330436
6,6,7279809,1111560
6,6,1183473,6453779
6,6,3312057,6585672
6,6,7545799,5874272
6,6,7454146,2365348
6,6,7403029,9776577
6,6,8732355,868617
6,6,3691017,3718840
6,6,6900107,6022905
6,7,7951050,3703268
6,7,2075263,872968
6,7,7775482,2071704
6,7,3910955,5557916
6,7,2306184,6466095
6,7,4880040,1529499
6,7,7876190,1013380
6,7,2962051,2390994
6,7,5347333,921642
6,7,4082633,1056088
6,8,1131006,7901331
6,8,2936909,6079229
6,8,9714370,4356305
6,8,6998051,7636130
6,8,4357889,6602655
6,8,1105533,9405511
6,8,1888242,2681147
6,8,8036329,4911501
6,8,7745509,3988869
6,8,2749239,375054
6,9,6781918,4326887
6,9,4550247,6142927
6,9,598353,3181083
6,9,7783422,7014982
6,9,1262437,1310980
6,9,930240,78771
6,9,4261867,6603412
6,9,7281804,5350728
6,9,1096093,6363612
6,9,1274199,1352801
6,10,993111,1430602
6,10,1694750,1976762
6,10,3197888,3187304
6,10,2191456,2528676
6,10,8994167,7083378
6,10,5597798,1857750
6,10,2135729,779093
6,10,9204465,7118552
6,10,5618458,3157085
6,10,1674123,6270247
7,7,9951200,1716715
7,7,2596671,3996852
7,7,745329,6890715
7,7,4053149,9899834
7,7,4051091,6251861
7,7,1554925,3841187
7,7,1623059,7636262
7,7,8774468,3533279
7,7,6905216,2962880
7,7,5344886,8384776
7,8,6018357,3377500
7,8,3014013,4558842
7,8,4257195,3622217
7,8,5623799,7479459
7,8,4274210,4324785
7,8,1257809,246117
7,8,2922958,3198299
7,8,6584444,9638958
7,8,9425365,4612165
7,8,2422274,7694538
7,9,7648500,7460348
7,9,7490972,1066907
7,9,6865174,4666299
7,9,2137062,992352
7,9,8295644,1762826
7,9,1647595,6708310
7,9,9008943,5203151
7,9,7078131,1547074
7,9,9603916,5448179
7,9,6846776,368289
7,10,8150892,7540636
7,10,1210611,5288638
7,10,3282034,5504238
7,10,4017818,4181124
7,10,1820522,2572441
7,10,206851,9303935
7,10,6584543,9393965
7,10,1647016,9277964
7,10,8004375,5815936
7,10,4432360,2594873
8,8,7574153,2303326
8,8,646539,7729103
8,8,6760839,7204143
8,8,6467306,4220960
8,8,3936041,8220759
8,8,3197365,8204640
8,8,7948125,8584624
8,8,5093141,6402846
8,8,9578103,4471931
8,8,604553,8730538
8,9,6357794,3576561
8,9,10042545,2258019
8,9,6571964,6093907
8,9,3900619,1432213
8,9,253177,4241750
8,9,1854392,7310539
8,9,3730563,8476808
8,9,7395698,5751790
8,9,1781413,9643471
8,9,2672517,9313054
8,10,2253979,3762807
8,10,881367,6447721
8,10,1819305,453787
8,10,7284331,3499645
8,10,6654215,3866605
8,10,6319092,218072
8,10,9171926,8063811
8,10,7512721,8190266
8,10,3860941,6217687
8,10,5796804,5339068
9,9,2770703,2504372
9,9,4549235,2293690
9,9,8103004,9932762
9,9,302100,5395601
9,9,877105,8079251
9,9,9963390,674331
9,9,9462307,183097
9,9,6888122,7894366
9,9,5380224,8917987
9,9,9055434,6304901
9,10,1388717,2193856
9,10,1834658,421240
9,10,1077194,6209269
9,10,9464952,3570337
9,10,4136156,9915086
9,10,9524564,6815659
9,10,9954902,7724086
9,10,3391481,6671994
9,10,2459411,2976565
9,10,6851253,5316859
10,10,4145870,6070212
10,10,7559786,5877772
10,10,5558057,5878149
10,10,5155424,831934
10,10,7248036,10034012
10,10,3571128,9783228
10,10,3489685,8929917
10,10,4580019,4164341
10,10,2193156,1265684
10,10,3111613,7313854
